weeks,M,T,W,R,F,Sa,Su,target,bins
133,0.020462681279848738,0.037870335941041944,-0.00998403214153143,-0.007371838713959633,0.04611285064262294,-0.005349514238151443,0.003337214639814512,0.009078482927988851,3.0
134,0.009078482927988851,0.00013467634587804866,0.014505387826629246,-0.0031507147311797823,-0.025885489674547735,-0.0025922910728048976,0.004538589123253445,0.009032869027274515,3.0
135,0.009032869027274515,0.008851493548585054,0.01526276339333954,-0.0008666595818134226,0.015030062081609508,-0.005472874386655668,0.007504288795339598,-0.01825943179825007,0.0
136,-0.01825943179825007,0.03318891548748937,0.012350969553812874,0.01247333737606926,0.027590386169040748,7.586641400880723e-05,0.0030533901001259522,0.0197971790430298,4.0
137,0.0197971790430298,0.0525374051929246,0.022785099678402254,0.025092124395012405,0.03308798346352315,0.010291705029850995,0.01445043560704562,0.010987472238349838,4.0
138,0.010987472238349838,0.07650657219765122,0.01875121652189282,0.013486614738552838,0.03606991714894825,-0.06875452402685589,0.044127722065832486,0.004200242318026959,3.0
139,0.004200242318026959,-0.03760294294693978,-0.00863218473747196,0.05189249832381648,0.04234678089796251,0.04476725014241989,0.04087684416330095,-0.011600525287927432,0.0
140,-0.011600525287927432,0.07010136280700596,0.05754393310289618,0.05239456870808823,-0.052601461040994835,-0.055190210685792884,-0.0669323789009919,0.05001616937811271,4.0
141,0.05001616937811271,0.043465386395456385,-0.030692064941801434,0.04520474002626873,0.04932417988698834,0.036629052019768515,0.021450772159093745,-0.013987899446807006,0.0
142,-0.013987899446807006,0.06861501263832448,0.0642424925543379,-0.05328393031783474,0.03146100759331283,0.0073461988657363975,0.03960972961543785,0.0036671471340534723,3.0
143,0.0036671471340534723,-0.0967398343728485,0.013327863742708779,-0.0833613710789729,-0.01207867501485893,0.017835017911638218,0.05469741779154358,-0.04086360363123909,0.0
144,-0.04086360363123909,0.01643134173797378,0.04459400780698619,-0.006814224836671379,0.006042604813678132,0.01145100024153134,-0.04912160976721225,-0.006418071052051388,1.0
145,-0.006418071052051388,-0.04424460995458279,0.029647555418121918,0.005675154131893123,-0.011091234841753561,-0.018538437994298107,-0.022804881969602953,0.025193089779115496,4.0
146,0.025193089779115496,0.02468321768136139,0.01621692012407472,0.002007297121375373,0.00018785474466387342,-0.0344438326307559,0.020554942788268526,-0.018580921637858516,0.0
147,-0.018580921637858516,-0.056767892224373284,-0.022515764262078797,0.02953667338118038,-0.01768145955034406,-0.056856176924572566,-0.11292633923586859,-0.030252516215762526,0.0
148,-0.030252516215762526,0.14470223258471293,0.03931509971778535,-0.023162599967287534,0.22351268020470805,-0.0616788169653244,0.050942944694175374,-0.027218019458354448,0.0
149,-0.027218019458354448,0.009034358639768314,-0.06739978029676319,-0.015268629207883855,0.05405997307455035,0.04640739380846348,-0.029878918953406775,0.014159390085970003,4.0
150,0.014159390085970003,0.038361005296823514,-0.05151517469450617,-0.006463449398097509,0.03530505332650957,0.0318017859243227,0.11710070940856099,-0.013857215537372625,0.0
151,-0.013857215537372625,0.04784140054513841,0.014779459120212834,-0.023235894811749702,0.009524073879076056,0.07885406967535502,0.060945749521110315,0.04683886028937678,4.0
152,0.04683886028937678,0.062187871048003274,-0.02970676699525754,0.04289645886235682,-0.01380240460815152,-0.04410732966965014,0.012383894813824625,-0.02387373895990308,0.0
153,-0.02387373895990308,-0.022780517163962344,0.022421088882341067,0.011813043869816298,0.04610262633701723,0.009015747793508666,-0.0061855114447748605,0.009015438872358672,3.0
154,0.009015438872358672,0.001085012727259027,0.040442698878869976,-0.0032369303733972288,0.03158184086537652,0.041588086201619134,-0.06667594712484792,0.0013860593632752938,3.0
155,0.0013860593632752938,-0.08243739014747753,0.03447218148323472,0.047422825823671744,0.0034847752849671565,-0.08502035908097838,-0.00011117310979891215,-0.02559336518983457,0.0
156,-0.02559336518983457,0.011194836097599747,-0.008890680403949247,-0.0641155338256798,-0.20207744307258935,0.13880162942219165,-0.008688580486237996,-0.004220976080393513,1.0
157,-0.004220976080393513,0.1261179775660768,-0.039411101352127886,-0.0038092805437983657,-0.0726663473322624,0.0005235375488297223,0.04477678145224928,-0.03064534038050759,0.0
158,-0.03064534038050759,0.06489271241286687,-0.009070100387486235,0.07523628942570149,-0.00609645287755356,-0.0013217637931290938,0.04113349558402746,0.012535618504582402,4.0
159,0.012535618504582402,0.002873585357098918,-0.02041582790093166,-0.020935989174155623,0.022113671877850294,0.010327010975649031,0.013710792519912474,0.04088278663778411,4.0
160,0.04088278663778411,0.03443947859513585,0.00272648615564286,0.008385700549203179,0.12345090945402859,0.032299285186478954,0.03352905179196419,-0.02575570899578672,0.0
161,-0.02575570899578672,0.009451386414218277,-0.024285970725770767,-0.0035896319585528857,0.02202910194742458,0.04933638594168954,0.006626572138504372,-0.005091935145337345,1.0
162,-0.005091935145337345,-0.01180432612975757,-0.07174377909964313,0.039632439094544836,0.026065018380531768,-0.019152642754995952,-0.00578395855536229,0.06074853452373219,4.0
163,0.06074853452373219,0.0028039708242335593,0.04915495742769593,0.05096895897415621,0.044688729267901905,0.01079860932327037,0.032955146415545755,-0.0001755575101540785,2.0
164,-0.0001755575101540785,-0.052710339784141524,0.0167012886446809,0.04188243035440209,-0.03736270925132956,-0.08054038229200522,-0.05005817619253605,-0.05841270404884291,0.0
165,-0.05841270404884291,0.09980170704488422,0.011106275827081902,0.09873042490343664,0.06991529812597186,-0.0201102626040619,0.008901146139494998,0.03455431635565098,4.0
166,0.03455431635565098,0.020520554935579582,-0.01569578629015389,0.018936992964897925,-0.01942364258414031,0.020556339939307833,0.06429765322195635,0.06216168574331782,4.0
167,0.06216168574331782,0.04910313589176418,0.0255250148755799,-0.017074947094048554,0.029030033059767035,0.07367016174468333,0.009464772164850643,0.020779312780028647,4.0
168,0.020779312780028647,0.032201224426900765,0.020136999911636977,0.17938317743954535,0.22147532124182945,-0.0745898340591058,-0.08555721102948155,0.016930832354738357,4.0
169,0.016930832354738357,0.09233940533120588,0.033716300993285486,-0.0658590355130304,0.013139207177255585,0.06748462069403693,0.09220703603195801,-0.019149331395000857,0.0
170,-0.019149331395000857,0.0006226544626688479,-0.073680359099626,-0.06501199403148838,-0.04576036410532147,-0.13080698721036121,0.04619670029514644,-0.04281857071758033,0.0
171,-0.04281857071758033,0.0029037186548883653,0.1410874376273874,-0.018696943669185728,-0.07649694472543977,-0.0009462561701152339,-0.12956645321907168,0.08999066930085142,4.0
172,0.08999066930085142,-0.03513334476813412,0.0946894831252525,0.01934014879416246,0.013432013378567476,0.12066480985445871,0.0037269142507714292,-0.06184284198541157,0.0
173,-0.06184284198541157,-0.08565380526370348,-0.03602951559796885,0.025694416643291973,-0.10665890784449061,0.03638250860004,0.029546792005797684,-0.04290215559077026,0.0
174,-0.04290215559077026,0.0049848893924959725,-0.19094341337033605,-0.020531064650343822,0.020417350489070785,0.019614281239755726,0.10055152251886312,-0.10253531711726893,0.0
175,-0.10253531711726893,-0.06101740245046905,-0.003762343909086141,0.04644036880608127,-0.014613752055979035,-0.0072310929092296305,0.026526655499836238,0.024124333776196494,4.0
176,0.024124333776196494,-0.03891691878625814,-0.11205730246328827,0.0126908989914849,-0.11312805674767823,-0.03225284560058839,0.03590171498752426,-0.10385889868915044,0.0
177,-0.10385889868915044,-0.15942399489961723,0.09512519687517518,-0.015283568553721594,0.07973951506730081,0.05277146477552819,-0.01199240676653801,-0.0566701524902804,0.0
178,-0.0566701524902804,0.09208313372385923,-0.037296103781882195,0.09830870966661465,0.06600226285802613,0.007058879866191248,0.08592828842399314,-0.0526787946310634,0.0
179,-0.0526787946310634,0.06237678549117298,0.012422774341411369,-0.06463581967344112,-0.07026373806144193,0.03467678573592181,-0.048932020986697466,-0.013047674581533997,0.0
180,-0.013047674581533997,0.07224980295311667,0.02782764871655985,-0.02868432461151471,0.05547619216055466,0.011277650571910769,0.035004656798319544,0.003039542311100263,3.0
181,0.003039542311100263,-0.0028048021860946903,-0.06244848073687237,-0.08218990872002863,-0.055446026468251475,-0.006831854828101669,-0.054707861405924874,0.08133666292576258,4.0
182,0.08133666292576258,-0.04579947635728132,0.004525899887912743,-0.1056530378411864,0.003870358600414292,-0.00012015750034599648,-0.0532297731088196,0.05589507177732678,4.0
183,0.05589507177732678,0.03248967862259988,0.036206930899954415,0.00021927277285804792,-0.02299195969468215,0.01878933995865495,-0.033019795807005536,-0.013364464789953345,0.0
184,-0.013364464789953345,-0.035751960900689994,-0.045299728455718835,0.01798741544466509,-0.10671394838228565,-0.03967693357172841,0.015916245513102112,-0.02284921918732863,0.0
185,-0.02284921918732863,0.03691502467841623,0.0486610757540884,-0.08502254781351759,-0.0047846230065715645,-0.027585226218466374,0.0427311875369476,0.01780871678930218,4.0
186,0.01780871678930218,-0.035969803031496994,0.007043154034990451,0.016220499658579968,0.12748526088159196,-0.0033494357281913523,0.015706528756838978,0.04141404662608572,4.0
187,0.04141404662608572,-0.03241266397022713,-0.01588810424512488,0.026683630306887807,0.015518820490667551,0.06560720378420015,0.008582271237317585,-0.01474902398411615,0.0
188,-0.01474902398411615,0.01578828343737726,0.08232983197390809,-0.08985944966672932,0.04663370887410068,-0.03855247488245972,0.04453845113648569,0.008491206584082533,3.0
189,0.008491206584082533,-0.01870110731772634,-0.016002690944489473,0.014109308288208666,0.04877281468866279,0.000492918875085735,0.014840376769116759,-0.02048605408164761,0.0
190,-0.02048605408164761,-0.027836580180782278,-0.016892959802602192,0.011022343191068984,-0.02971013336004802,-0.06993881064321705,0.008733924338724108,0.02294070996527431,4.0
191,0.02294070996527431,-0.0009081464972595654,-0.02333457808753714,-0.015925035924871267,-0.0338049145810313,0.02005264120428052,-0.001059247862762902,0.03284147312248109,4.0
192,0.03284147312248109,-0.012095384183989921,-0.04652855975183812,-0.061046500008345106,0.004115207281607525,-0.01403582567697903,-0.016756212340309773,0.001252933930567579,3.0
193,0.001252933930567579,-0.0333599562731024,0.04662336147328894,-0.00854812833340901,0.012685652615587628,0.004790727120658644,0.012574603450728361,0.011780296625509834,4.0
194,0.011780296625509834,-0.02911900243704224,0.01653655543272059,0.003253252922007732,0.004475803325208361,-0.006870543340445678,-0.01757507587660001,-0.09802479203867165,0.0
195,-0.09802479203867165,0.01554630814849034,-0.045767716597218566,-0.039284363904927844,0.050918950410544284,-0.03330661328261009,0.013857575605936034,-0.005432159266375081,1.0
196,-0.005432159266375081,0.03506429997863769,0.004198824239150412,0.0013770471583516297,-0.006245035169683888,-0.10108079998232533,0.012106788556558001,0.0012468020664702095,3.0
197,0.0012468020664702095,0.013131162652120665,-0.02742116896639324,0.011237693999898823,-0.04233046466524826,0.0522049171854988,0.031281105657555486,-0.004893716152325922,1.0
198,-0.004893716152325922,0.03333584560870051,-0.0069656008682841275,0.007427819649244327,0.005888943216628917,0.004511786095790171,0.027960230083269977,-0.012135475832504738,0.0
199,-0.012135475832504738,-0.0053084847419242465,-0.06252082669765002,0.010372830257777466,-0.025611348959568403,0.001998027541425529,0.004025531323470943,0.013351189161891597,4.0
200,0.013351189161891597,0.058449876039340154,0.08196277493245674,0.008558977669400392,0.012017133678650538,-0.01547652449762893,0.008812148936129915,-0.00041663131775315776,2.0
201,-0.00041663131775315776,0.03989629930470784,0.08244520053740167,-0.02450035663438932,-0.028084773321152667,0.027131624855886827,0.004489842358301743,0.0019187174427877096,3.0
202,0.0019187174427877096,-0.00492355123946453,-0.051692253314270076,-0.01750977470179471,-0.00948259790627759,-0.016462178096359636,-0.05635172651007636,0.00452105463520347,3.0
203,0.00452105463520347,-0.014923346457585751,-0.030862296785555188,-0.06764395059261119,0.041298137987842765,-0.060475198847772305,0.0156962738701818,0.009142228643808537,3.0
204,0.009142228643808537,-0.008504227653055807,-0.010590843250517068,0.011635173557980494,0.007388978338267904,0.03753359697489067,-0.024737591127601988,0.012062277643225983,4.0
205,0.012062277643225983,-0.03116116705076344,0.028965119385643945,-0.017874767655667867,0.027887302802440672,0.025383656202674132,0.005148953368685483,-0.006511556561475729,1.0
206,-0.006511556561475729,0.02650969311571849,0.028698657759377966,-0.0067844054492027794,-0.009957407901229232,0.010106506498884116,0.020341582531246516,0.012364815624714254,4.0
207,0.012364815624714254,-0.002204615411947941,0.013465310711469058,-0.08595456046865202,-0.034062189709231916,-0.010585905993870881,-0.03734247244545763,0.012485632052113615,4.0
208,0.012485632052113615,0.0047983912326809985,-0.0023512141006936105,0.005876385539947293,0.025047820793679065,-0.0009228932168419135,0.00418214721950072,-0.0034664914394166857,1.0
209,-0.0034664914394166857,-0.03644802752102194,0.0143749673829916,0.004228435373919481,0.017815465565766075,0.03339143718581816,-0.002933747650857299,-0.001572240766767763,1.0
210,-0.001572240766767763,-0.015198183467662219,-0.023108431436630994,0.006564703395895322,0.027853539429138152,-0.0053521075281821595,-0.005795711787872193,0.002289700912104564,3.0
211,0.002289700912104564,-0.004027808681577483,-0.0059907490604711455,-0.008573557400648468,0.011664666490155184,0.00732014432865391,-0.004808865020157427,0.0014418710158174974,3.0
212,0.0014418710158174974,0.007981489504214068,-0.0019242739552183252,-0.008097070387870886,-0.054198589868821756,0.006204230824536694,0.0016568018358000813,0.0006597027497736718,2.0
213,0.0006597027497736718,0.04790256795025272,-0.001651030338775783,-0.007338872815713771,-0.009870783729414967,-0.002650888883854563,0.004504663629068872,-0.0006226873692529722,2.0
214,-0.0006226873692529722,-0.002112905432660739,0.0010084392708691325,0.0008886099571068229,-0.0025028730069163174,0.0019151500308751679,0.00028083650433430307,0.0014936317755083195,3.0
215,0.0014936317755083195,-0.024212787190675655,-7.859378419183827e-06,-0.0029790465033787683,0.009573909073717246,0.0013034950331842765,-0.0034141824570017576,-0.00029068817406141534,2.0
216,-0.00029068817406141534,0.01090262671116271,0.005444199459784471,0.008278235544903367,-0.012290277360834878,-0.008803767764447912,0.0042969622580102396,-0.0002916273211859277,2.0
217,-0.0002916273211859277,-0.006033647827290878,-0.0034500136304185247,-0.1018618697761724,-0.01596138434576666,-0.011892574449683835,-0.0033828910354749553,0.010919019392364504,4.0
218,0.010919019392364504,-0.14462361676215174,-0.08545663289889482,0.032178168457475564,-0.05593568520584746,-0.002987983651740578,-0.11360848416692981,0.03401862697137936,4.0
219,0.03401862697137936,-0.06405465835375068,0.014896662487362988,0.11048383435367981,0.0046936877778822605,-0.06368250255672692,0.04286730610514411,-0.012795886738789619,0.0
220,-0.012795886738789619,-0.06500700033871176,0.018508647550087076,-0.053123115479714045,-0.06648802198502146,-0.02615476001575523,0.014885296563313943,0.039190189769708894,4.0
221,0.039190189769708894,-0.03221041419491577,-0.021997214076867166,0.019227078657333863,-0.0518165880268846,-0.02067095651369577,-0.0023835124197315594,0.005192601108134909,3.0
222,0.005192601108134909,0.08585540033684325,0.04470482903847106,0.009496653985300085,0.09950140788500761,-0.058688680054501674,0.031044208510550675,-0.005151987746867093,1.0
223,-0.005151987746867093,0.019972230034809968,-0.06618635439530074,0.009127013563739794,-0.05370535668210863,0.07368840812598165,-0.028398732949819205,0.011562893994874202,4.0
224,0.011562893994874202,-0.03155838269783473,0.026990548051101015,0.021036634084040884,-0.025508896914640644,0.005188403596182667,-0.004020255979026999,0.061184648712654166,4.0
225,0.061184648712654166,-0.012362915538382424,0.0007642245444774431,0.0007089977936729497,-0.09357523854495753,0.0035206622965340273,-0.0076519807475001755,-0.028148922565097934,0.0
226,-0.028148922565097934,0.040466781623493375,-0.019823238529554033,0.005591189431113364,0.00712687280520008,-0.006988094403984846,0.019808145147322875,-0.03414919179762954,0.0
227,-0.03414919179762954,-0.007049479622939003,0.00848838534181695,-0.005857239826589478,0.006365562405378,-0.002129856895955129,0.0013802462393233128,-0.005676503445325665,1.0
228,-0.005676503445325665,-0.032729584447682925,-0.007225255043868728,0.011981777891454826,-0.007158745637463326,0.006934011332496937,0.009002982115397629,-0.014012979272775894,0.0
229,-0.014012979272775894,-0.0035424636876513205,0.004084575795344492,-0.015735997828766557,-0.003976639559052586,0.07644351207506084,0.00043989783453035614,0.006082848264764351,3.0
230,0.006082848264764351,-0.014407023471758151,0.0029746517483619783,-0.006159122683836671,-0.0038081537508727337,-0.0005801877168227776,0.004991053330567041,0.01040718684672548,4.0
231,0.01040718684672548,0.0633973959128209,0.008913750264444076,0.01348256706209483,-0.012033935668936735,0.011698757020727868,0.03598988957440774,-0.08517116039733885,0.0
232,-0.08517116039733885,0.018657222483446034,-0.005485288972733926,-0.002392443909171149,0.0014269291991393374,0.0004049863263357878,0.001800563407375222,-0.004456673524423138,1.0
233,-0.004456673524423138,-0.022422999740845384,0.03585341161652522,0.0016162399828125729,0.002517988859420228,-0.0047832750465133245,0.018223202459983767,-0.003139956154191381,1.0
234,-0.003139956154191381,-0.0127222695448026,0.0023766911374920596,-0.0019109400882335592,0.005384532730582592,0.009438386128916676,0.020925205720494944,-0.004395070619333197,1.0
235,-0.004395070619333197,0.0006755559500533082,0.009403935922142281,0.003227548844797923,-0.01366786743536963,-0.001441089479648383,0.003090194844171279,-0.0027423772116783596,1.0
236,-0.0027423772116783596,-0.01373265364988363,0.0037759931156333693,0.025606400247262684,-0.004729028338896768,0.005841965475775979,0.003249694851593432,-2.283572620775942e-05,2.0
237,-2.283572620775942e-05,0.012480280829763046,0.16036233563077396,0.018546292605345016,-0.009804183504785513,0.022890839863373813,0.005148930082997438,0.026708486706677803,4.0
238,0.026708486706677803,0.017175758281075204,-0.016354911589727905,0.022980197362722166,-0.050824280238900954,0.00544814661233417,0.0013566926597459172,0.013945939016744902,4.0
239,0.013945939016744902,-0.019688955382601847,0.03291811187982674,0.0029263516810811296,0.008848483111444594,0.0011330258864052922,0.005962074633945491,-0.004392091339443738,1.0
240,-0.004392091339443738,0.01621996472945142,0.0313843194401251,-0.019022783413635835,-0.048004688556936514,0.01318760404554098,-0.0014642121025776333,0.002484098394759826,3.0
241,0.002484098394759826,-0.007050971760715896,0.019472636396512755,0.009580038830629078,0.018909553068011675,0.046776797500125866,0.010666355736814737,-0.006775524026037871,1.0
242,-0.006775524026037871,-0.007990520017290947,0.01791882393146338,0.022454836386840427,0.03183426133127476,0.03247378723055938,0.12145213536367905,-0.03278378322311326,0.0
243,-0.03278378322311326,0.11334977539627467,0.02297844493900847,0.025350843889023977,-0.03825689267189425,-0.07164082909459246,-0.01008955026694558,0.12028289624505284,4.0
244,0.12028289624505284,-0.027075043337484672,-0.002720836449217501,-0.035699170611071196,0.026279131411989454,0.013883661661688862,0.007891913671763007,0.07401977940615723,4.0
245,0.07401977940615723,0.014726683515863925,-0.009607326519297743,-0.006539712864565672,-0.040221375618155975,0.030019043511099852,-0.00097625983394245,0.020370634379563768,4.0
246,0.020370634379563768,-0.06263712850735992,-0.06368870493910705,0.014853431164899789,0.0009290321054429285,0.026461178016102593,-0.010896848325877784,-0.03291318743608507,0.0
247,-0.03291318743608507,0.03975402217544577,-0.009894765520259696,0.027394110348570422,0.010423972586091068,0.05424854571670146,0.017306087277040305,0.016543325697135458,4.0
248,0.016543325697135458,0.037827647135491915,-0.027886736862111405,0.02117943726698357,0.02681423182024112,0.06609680811037144,0.0499099581449336,0.014575623320434161,4.0
249,0.014575623320434161,0.014039696697302873,0.06773291795671632,0.09998308103212672,-0.15373559772343448,0.10522785662438139,-0.038534927104686645,-0.099961234100995,0.0
250,-0.099961234100995,-0.019476050589515737,0.02144001149394903,0.1014047672405205,-0.06643987175459998,-0.019883654125306904,0.02117832038370082,0.020207034020634396,4.0
251,0.020207034020634396,0.07063170218485837,0.023111144241282133,-0.03495308314235679,-0.06688570628216262,0.03961485716609836,-0.0372642665489078,-0.10390491943779878,0.0
252,-0.10390491943779878,0.06041352641690878,-0.14019862799082716,0.023714457247706378,0.09395974725968159,-0.012100060555036762,0.023632122794486676,-0.016897288015611522,0.0
253,-0.016897288015611522,-0.02389378598501324,-0.045377630033438976,-0.007984454161739762,0.010549645899139648,-0.004241948808608953,-0.03920784827840329,0.00594038881475889,3.0
254,0.00594038881475889,-0.0027109529630546803,0.00854549337751287,0.04811453277320332,0.03170272757995818,0.011207378013395441,0.02833756476867144,0.012772204465102632,4.0
255,0.012772204465102632,0.07475806295730436,-0.028802689420675875,0.040794552852871035,-4.770986235591579e-05,-0.007718953650938332,-0.044107779512689405,0.015600435929229661,4.0
256,0.015600435929229661,-0.01249396133345293,-0.04450347498310592,-0.08137793826194795,0.027607631221117757,0.0038013841117976455,-0.012210568813074474,0.011395517281902912,4.0
257,0.011395517281902912,0.05324747928210449,-0.014000964967745944,-0.05952376194843012,-0.0006126501254204442,0.02641660300106885,-0.02400957828023209,-0.0033950283514645463,1.0
258,-0.0033950283514645463,0.024053538017243525,-0.016465898036759796,-0.04476056399046868,-0.025109874690512513,0.008653536151854269,0.003438060737313009,0.013088739095653779,4.0
259,0.013088739095653779,0.058539929708986804,0.02627673572019873,-0.0031115592359292066,-0.0009435105931778764,-0.021428797164823266,0.0157326219248084,-0.007145158724238598,1.0
260,-0.007145158724238598,-0.010281339891044183,-0.020858904090591324,0.005298984371803428,0.023169341087861284,-0.006739563566029005,0.0010687441774610562,-0.0008929002795632357,2.0
261,-0.0008929002795632357,-0.006370647740041591,-0.003284845425854499,-0.004626292345587757,0.006432118890321803,-0.008085135018601974,-0.015789626308139404,0.004364678092215968,3.0
262,0.004364678092215968,-0.034214252135715384,-0.12298332816387791,-0.013546298180862948,-0.04513434133734329,0.016887372943957146,-0.0006348100389974576,-0.01734701102668268,0.0
263,-0.01734701102668268,0.023836140504965186,0.005346367639326388,0.005564586611034983,-0.015769474597934874,-0.005992221323516844,-0.007368292976927648,-0.01992213757890582,0.0
264,-0.01992213757890582,0.03175057007312354,-0.002064588773453835,0.042282467574249694,-2.0474600059827708e-06,-0.031906003098383096,0.002550635709829052,-0.001929472234802887,1.0
265,-0.001929472234802887,0.006304688752447163,-0.020362852314772084,-0.019303774624443548,0.00657899818288854,-0.01581768102639103,0.0030057627013633237,0.0280249115359279,4.0
266,0.0280249115359279,0.002220857758413075,-0.020488168783259653,-0.07272574540123244,0.0,0.0,0.0,0.0,2.0
